"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Skullcrusher (Barbell)",,"",3,"failure",12,8,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Bicep Curl (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Bicep Curl (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Bicep Curl (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Bicep Curl (Barbell)",,"",3,"failure",17,14,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Lateral Raise (Dumbbell)",,"",0,"normal",5,10,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Lateral Raise (Dumbbell)",,"",1,"normal",5,10,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Lateral Raise (Dumbbell)",,"",2,"normal",5,10,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Lateral Raise (Dumbbell)",,"",3,"normal",5,10,,,
"Day UpperBody","21 Oct 2025, 09:19","21 Oct 2025, 10:26","","Diamond Push Up",,"",0,"normal",,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lat Pulldown (Cable)",,"",0,"normal",24,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lat Pulldown (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lat Pulldown (Cable)",,"",3,"normal",42,9,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lat Pulldown (Cable)",,"",4,"failure",42,7,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bench Press (Barbell)",,"",4,"failure",40,7,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Iso-Lateral Row (Machine)",,"",0,"normal",42,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Iso-Lateral Row (Machine)",,"",1,"normal",42,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Iso-Lateral Row (Machine)",,"",2,"normal",42,9,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Iso-Lateral Row (Machine)",,"",3,"failure",36,9,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Skullcrusher (Barbell)",,"",0,"normal",12,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Skullcrusher (Barbell)",,"",1,"normal",12,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Skullcrusher (Barbell)",,"",2,"normal",12,9,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Skullcrusher (Barbell)",,"",3,"failure",12,7,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bicep Curl (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bicep Curl (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bicep Curl (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Bicep Curl (Barbell)",,"",3,"failure",17,9,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lateral Raise (Dumbbell)",,"",0,"normal",4,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lateral Raise (Dumbbell)",,"",1,"normal",4,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lateral Raise (Dumbbell)",,"",2,"normal",4,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lateral Raise (Dumbbell)",,"",3,"normal",4,10,,,
"Day UpperBody","16 Oct 2025, 05:27","16 Oct 2025, 06:28","","Lateral Raise (Dumbbell)",,"",4,"normal",2,14,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lat Pulldown (Cable)",,"",0,"normal",24,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lat Pulldown (Cable)",,"",4,"normal",42,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bench Press (Barbell)",,"",4,"failure",40,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Iso-Lateral Row (Machine)",,"",0,"normal",36,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Iso-Lateral Row (Machine)",,"",1,"normal",42,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Iso-Lateral Row (Machine)",,"",2,"normal",42,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Iso-Lateral Row (Machine)",,"",3,"failure",36,13,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Skullcrusher (Barbell)",,"",0,"normal",12,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Skullcrusher (Barbell)",,"",1,"normal",12,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Skullcrusher (Barbell)",,"",2,"normal",12,9,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Skullcrusher (Barbell)",,"",3,"failure",8,8,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bicep Curl (Barbell)",,"",0,"normal",18,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bicep Curl (Barbell)",,"",1,"normal",18,11,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bicep Curl (Barbell)",,"",2,"normal",18,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Bicep Curl (Barbell)",,"",3,"failure",18,9,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lateral Raise (Dumbbell)",,"",0,"normal",4,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lateral Raise (Dumbbell)",,"",1,"normal",4,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lateral Raise (Dumbbell)",,"",2,"normal",4,10,,,
"Day UpperBody","14 Oct 2025, 04:21","14 Oct 2025, 05:56","","Lateral Raise (Dumbbell)",,"",3,"normal",4,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lat Pulldown (Cable)",,"",0,"normal",24,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lat Pulldown (Cable)",,"",4,"normal",42,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bench Press (Barbell)",,"",4,"failure",40,5,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Iso-Lateral Row (Machine)",,"",0,"normal",36,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Iso-Lateral Row (Machine)",,"",1,"normal",36,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Iso-Lateral Row (Machine)",,"",2,"normal",36,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Iso-Lateral Row (Machine)",,"",3,"failure",36,11,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Skullcrusher (Barbell)",,"",0,"normal",12,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Skullcrusher (Barbell)",,"",1,"normal",12,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Skullcrusher (Barbell)",,"",2,"normal",12,9,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Skullcrusher (Barbell)",,"",3,"failure",12,8,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bicep Curl (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bicep Curl (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bicep Curl (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Bicep Curl (Barbell)",,"",3,"failure",17,9,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lateral Raise (Dumbbell)",,"",0,"normal",4,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lateral Raise (Dumbbell)",,"",1,"normal",4,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lateral Raise (Dumbbell)",,"",2,"normal",4,10,,,
"Day UpperBody","9 Oct 2025, 05:05","9 Oct 2025, 06:06","","Lateral Raise (Dumbbell)",,"",3,"normal",4,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Lat Pulldown (Cable)",,"",0,"normal",20,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Lat Pulldown (Cable)",,"",1,"normal",41,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Lat Pulldown (Cable)",,"",2,"normal",41,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Lat Pulldown (Cable)",,"",3,"normal",41,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Lat Pulldown (Cable)",,"",4,"normal",41,8,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bench Press (Barbell)",,"",4,"failure",40,8,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Iso-Lateral Row (Machine)",,"",0,"normal",34,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Iso-Lateral Row (Machine)",,"",1,"normal",34,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Iso-Lateral Row (Machine)",,"",2,"normal",34,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Iso-Lateral Row (Machine)",,"",3,"failure",34,11,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Skullcrusher (Barbell)",,"",0,"normal",11.34,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Skullcrusher (Barbell)",,"",1,"normal",11.34,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Skullcrusher (Barbell)",,"",2,"normal",11.34,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Skullcrusher (Barbell)",,"",3,"failure",11.34,9,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bicep Curl (Barbell)",,"",0,"normal",18.14,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bicep Curl (Barbell)",,"",1,"normal",18.14,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bicep Curl (Barbell)",,"",2,"normal",18.14,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Bicep Curl (Barbell)",,"",3,"failure",18.14,9,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",109,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Single Leg Standing Calf Raise (Machine)",,"",1,"normal",109,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Single Leg Standing Calf Raise (Machine)",,"",2,"normal",109,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Single Leg Standing Calf Raise (Machine)",,"",3,"normal",109,10,,,
"Day UpperBody","6 Feb 2025, 10:23","6 Feb 2025, 11:19","","Diamond Push Up",,"",0,"normal",,18,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Lat Pulldown (Cable)",,"",0,"normal",20,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Lat Pulldown (Cable)",,"",1,"normal",41,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Lat Pulldown (Cable)",,"",2,"normal",41,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Lat Pulldown (Cable)",,"",3,"normal",41,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Lat Pulldown (Cable)",,"",4,"normal",41,9,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bench Press (Barbell)",,"",4,"failure",40,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Iso-Lateral Row (Machine)",,"",0,"normal",34,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Iso-Lateral Row (Machine)",,"",1,"normal",34,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Iso-Lateral Row (Machine)",,"",2,"normal",34,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Iso-Lateral Row (Machine)",,"",3,"failure",34,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Skullcrusher (Barbell)",,"",0,"normal",11.34,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Skullcrusher (Barbell)",,"",1,"normal",11.34,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Skullcrusher (Barbell)",,"",2,"normal",11.34,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Skullcrusher (Barbell)",,"",3,"failure",11.34,9,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bicep Curl (Barbell)",,"",0,"normal",18.14,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bicep Curl (Barbell)",,"",1,"normal",18.14,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bicep Curl (Barbell)",,"",2,"normal",18.14,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Bicep Curl (Barbell)",,"",3,"failure",18.14,9,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",118,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Single Leg Standing Calf Raise (Machine)",,"",1,"normal",118,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Single Leg Standing Calf Raise (Machine)",,"",2,"normal",118,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Single Leg Standing Calf Raise (Machine)",,"",3,"normal",109,10,,,
"Day UpperBody","3 Feb 2025, 10:09","3 Feb 2025, 11:10","","Diamond Push Up",,"",0,"normal",,17,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Lat Pulldown (Cable)",,"",0,"normal",20,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Lat Pulldown (Cable)",,"",1,"normal",41,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Lat Pulldown (Cable)",,"",2,"normal",41,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Lat Pulldown (Cable)",,"",3,"normal",41,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Lat Pulldown (Cable)",,"",4,"normal",41,9,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Lat Pulldown (Cable)",,"",5,"normal",27,5,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bench Press (Barbell)",,"",4,"failure",40,8,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Iso-Lateral Row (Machine)",,"",0,"normal",34,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Iso-Lateral Row (Machine)",,"",1,"normal",34,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Iso-Lateral Row (Machine)",,"",2,"normal",34,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Iso-Lateral Row (Machine)",,"",3,"failure",34,9,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Skullcrusher (Barbell)",,"",0,"normal",11.34,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Skullcrusher (Barbell)",,"",1,"normal",11.34,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Skullcrusher (Barbell)",,"",2,"normal",11.34,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Skullcrusher (Barbell)",,"",3,"failure",11.34,9,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bicep Curl (Barbell)",,"",0,"normal",15.88,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bicep Curl (Barbell)",,"",1,"normal",15.88,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bicep Curl (Barbell)",,"",2,"normal",15.88,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Bicep Curl (Barbell)",,"",3,"failure",15.88,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",118,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Single Leg Standing Calf Raise (Machine)",,"",1,"normal",118,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Single Leg Standing Calf Raise (Machine)",,"",2,"normal",118,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Single Leg Standing Calf Raise (Machine)",,"",3,"normal",109,10,,,
"Day UpperBody","6 Jan 2025, 10:29","6 Jan 2025, 11:31","","Diamond Push Up",,"",0,"normal",,19,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Lat Pulldown (Cable)",,"",0,"normal",20,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Lat Pulldown (Cable)",,"",1,"normal",41,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Lat Pulldown (Cable)",,"",2,"normal",41,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Lat Pulldown (Cable)",,"",3,"normal",41,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Lat Pulldown (Cable)",,"",4,"normal",41,9,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bench Press (Barbell)",,"",0,"normal",20,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bench Press (Barbell)",,"",1,"normal",40,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bench Press (Barbell)",,"",2,"normal",40,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bench Press (Barbell)",,"",3,"normal",40,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bench Press (Barbell)",,"",4,"failure",40,7,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Iso-Lateral Row (Machine)",,"",0,"normal",34,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Iso-Lateral Row (Machine)",,"",1,"normal",34,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Iso-Lateral Row (Machine)",,"",2,"normal",34,9,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Iso-Lateral Row (Machine)",,"",3,"failure",27,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Skullcrusher (Barbell)",,"",0,"normal",11.34,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Skullcrusher (Barbell)",,"",1,"normal",11.34,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Skullcrusher (Barbell)",,"",2,"normal",11.34,9,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Skullcrusher (Barbell)",,"",3,"failure",11.34,9,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bicep Curl (Barbell)",,"",0,"normal",15.88,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bicep Curl (Barbell)",,"",1,"normal",15.88,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bicep Curl (Barbell)",,"",2,"normal",15.88,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Bicep Curl (Barbell)",,"",3,"failure",15.88,9,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Single Leg Standing Calf Raise (Machine)",,"",0,"normal",100,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Single Leg Standing Calf Raise (Machine)",,"",1,"normal",100,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Single Leg Standing Calf Raise (Machine)",,"",2,"normal",100,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Single Leg Standing Calf Raise (Machine)",,"",3,"normal",100,10,,,
"Day UpperBody","2 Jan 2025, 15:31","2 Jan 2025, 16:30","","Diamond Push Up",,"",0,"normal",,14,,,
"Day UpperBody","29 Dec 2024, 14:53","29 Dec 2024, 15:56","","Lat Pulldown (Cable)",,"",0,"normal",20,10,,,
"Day UpperBody","29 Dec 2024, 14:53","29 Dec 2024, 15:56","","Lat Pulldown (Cable)",,"",1,"normal",41,10,,,
"Day UpperBody","29 Dec 2024, 14:53","29 Dec 2024, 15:56","","Lat Pulldown (Cable)",,"",2,"normal",41,10,,,
"Day UpperBody","29 Dec 2024, 14:53","29 Dec 2024, 15:56","","Lat Pulldown (Cable)",,"",3,"normal",41,9,,,
